cdr_id,subscriber_id,call_type,call_start_ts,call_end_ts,duration_seconds,data_mb,originating_number,terminating_number,tower_id,network_type,roaming_country,call_cost,rating_status,is_anomaly,event_date
17f77768-3b77-46b3-892c-0a902466e7ff,780e3e0c-27d9-4eeb-98d1-aa39f0d49aa2,voice_mt,2022-11-30 09:58:54,2022-11-30 10:58:06,3552,,+19367200494,+15140769749,TWR-75697,5G_NSA,,20.8541,rated,0,2022-11-30
e4580829-71bf-4742-9061-66491c16f1a3,78f9aabb-0095-47ba-bf21-c5b11b19f6fe,sms_mt,2022-12-23 11:51:34,2022-12-23 11:51:34,,,+14782987458,+13749742293,TWR-27464,5G,,0.0,error,0,2022-12-23
913ef4a1-918c-4070-8047-49caff5bd87a,420811c7-771d-475b-87ba-50c3f1401481,sms_mo,2023-03-22 17:00:40,2023-03-22 17:00:40,,,+13124107823,+13949655087,TWR-68192,5G_NSA,,0.0,rated,0,2023-03-22
afc536c4-6722-4799-84b4-50c387d74ecb,e075650c-ffc0-4b18-a95e-cc73a8ce7c43,voice_mt,2022-12-23 08:53:07,2022-12-23 10:02:58,4191,,+19231196498,+14384771316,TWR-21274,4G,,143.8808,unrated,0,2022-12-23
6256870e-a24d-47c3-80e0-bb7c8c8ec347,f3133f91-f960-4dd8-8da3-5adc5e8d2fbf,sms_mt,2023-07-29 01:34:05,2023-07-29 01:34:05,,,+19690446737,+14096922948,TWR-38353,3G,,0.0,rated,0,2023-07-29
d59b054a-4986-45a1-b641-42d9f3ed1cff,aade0f61-a3db-4d38-b703-30921847f6bc,roaming_voice,2023-06-26 19:23:46,2023-06-26 20:59:25,5739,,+14779305291,+16602257971,TWR-42731,LTE,FR,152.9233,rated,0,2023-06-26
68de0161-5410-4492-adb0-9abc7d2efb08,45a367d0-30e4-4b42-abf4-9e69e1241ff4,roaming_voice,2022-08-25 10:13:24,2022-08-25 11:21:19,4075,,+12008305652,+17035807801,TWR-21775,5G,DE,112.0238,unrated,0,2022-08-25
94c7f059-7de2-4ee0-a040-6a8491cf3044,d1d01d30-d2ea-4f94-a136-8fd1f794e7c4,voice_mt,2024-12-30 08:23:39,2024-12-30 10:04:32,6053,,+15089918234,+17543451177,TWR-70647,WiFi_calling,,80.8619,rated,0,2024-12-30
63782a12-fd7e-44c4-86a1-c3309a3235ae,c3d11258-009e-4950-8c71-ce116e99f6eb,sms_mt,2022-04-24 11:26:43,2022-04-24 11:26:43,,,+15703833420,+14207039706,TWR-74130,WiFi_calling,,0.0,rated,0,2022-04-24
c80fbc7a-765c-41fc-b920-f7fb7946f671,3a69d4fd-dbf3-4ef1-b71c-9eb44f96cfea,voice_mt,2024-12-13 07:55:39,2024-12-13 08:05:20,581,,+19937042972,+19187702802,TWR-30895,WiFi_calling,,2.5581,rated,0,2024-12-13
9faf4ce9-497b-45e4-9b5c-ff17f1a8b45b,8dd9753b-f86a-44be-97b1-a8b6a985e67f,data_session,2023-06-15 20:24:55,2023-06-15 21:18:22,3207,1850.131,+12923348826,,TWR-35962,LTE,,67.8963,rated,0,2023-06-15
657b8c3a-c8a5-4d45-a692-13177284f655,1d39d1c2-edc9-4d9b-856d-bcccd3962879,roaming_voice,2023-01-09 01:11:06,2023-01-09 02:29:00,4674,,+18337832351,+16449919351,TWR-38288,5G_NSA,MX,198.4118,rated,0,2023-01-09
9e3a2662-8ce6-4960-b11a-261bdbd65864,36331cf4-71c4-4c5e-9918-23f39e38dcfd,roaming_voice,2023-09-06 14:15:19,2023-09-06 14:42:05,1606,,+19261460928,+16552745204,TWR-33753,5G,IN,15.6955,rated,0,2023-09-06
5b880e26-9f1a-413a-bbbe-cc641504c090,40c98dc8-80d9-4bf6-9706-4b89045a7c6f,sms_mo,2024-03-30 06:24:38,2024-03-30 06:24:38,,,+19046280668,+13031944162,TWR-60209,WiFi_calling,,0.0,rated,0,2024-03-30
acbbd956-5755-42ae-ae77-3059bf862cae,57878b5c-6df4-43c7-8693-bc7193f6ce1a,data_session,2024-08-02 02:51:52,2024-08-03 00:31:00,77948,5347.646,+15768652670,,TWR-42562,3G,,2446.4582,rated,0,2024-08-02
0fb61d39-9b0f-4450-b66c-9992f1638243,e833e90f-bda4-4897-95f4-ac3a26ab5942,voicemail,2024-01-27 08:13:08,2024-01-27 09:32:54,4786,,+14928822505,+12125478655,TWR-55269,WiFi_calling,,,rated,0,2024-01-27
29e73a5a-3342-4b0c-a93d-7a643118505c,1bce3d28-4087-4679-9022-1b20a25d73ea,voicemail,2024-01-04 19:45:00,2024-01-04 20:12:53,1673,,+13759661075,+16052156834,TWR-10565,5G_NSA,,13.9051,rated,0,2024-01-04
f66e351b-678b-4891-9c64-ea3504183cc3,68cc558f-ab88-4b0d-80c1-2354cbcc75ba,sms_mt,2022-04-14 18:29:31,2022-04-14 18:29:31,,,+15263958056,+19103316301,TWR-53214,5G_NSA,,0.0,rated,0,2022-04-14
f5729a8e-44bb-486e-a8bd-f127e3019fd6,50b2c97a-234e-4492-9d81-9c54ac6a1f67,voice_mt,2022-11-07 04:48:09,2022-11-07 05:51:50,3821,,+15301915500,+15491753270,TWR-70566,5G_NSA,,182.2983,rated,0,2022-11-07
9a17c67a-49bf-4bd6-aaef-0f57f09d2fd5,a0f43618-65e3-40cb-91a4-427f923b7b6c,sms_mo,2023-08-12 02:05:27,2023-08-12 02:05:27,,,+18782575020,+17620736639,TWR-71477,5G,,0.0,rated,0,2023-08-12
7b03d78c-ba8a-4e6a-92b1-78c0b4232db9,f0cb285c-99c1-4c3f-b5eb-1adce8916b42,data_session,2023-10-16 09:31:10,2023-10-16 17:04:17,27187,6627.434,+12018356367,,TWR-44207,WiFi_calling,,709.0236,rated,0,2023-10-16
e0389680-5f9a-4b8a-a73f-1fb3b7dcb7e0,bcc97f4b-bbbf-49d1-945e-41f706b2c88a,sms_mt,2022-08-18 22:14:07,2022-08-18 22:14:07,,,+18629763085,+19915277879,TWR-36707,4G,,0.0,rated,0,2022-08-18
1c299cc0-6f8a-4d93-a964-a5e2926de77e,52ccc0d5-f114-425b-b898-e18d7595aa74,sms_mo,2022-03-01 10:27:22,2022-03-01 10:27:22,,,+17500767442,+17667764542,TWR-37207,LTE,,0.0,rated,0,2022-03-01
7144139e-41e0-4757-8ad4-1183e5997b3d,d203fed8-5ea3-494e-b200-a28da0c42577,voice_mt,2022-03-05 18:22:25,2022-03-05 19:06:38,2653,,+18003703270,+16996377448,TWR-97396,5G_NSA,,18.4459,rated,0,2022-03-05
1602ac66-ca41-41ba-983c-30c9b514175c,f8612531-e12f-4af6-ae44-b7692199081b,voicemail,2022-09-07 13:09:02,2022-09-07 13:49:00,2398,,+18176224441,+13551073412,TWR-32437,3G,,115.0293,error,0,2022-09-07
6c1bd222-8eb4-4443-9ae2-0ba2c02e4e27,fb362ee4-10b5-452d-b275-bc96c5529d90,roaming_voice,2022-06-04 21:42:40,2022-06-04 21:50:48,488,,+19342154808,+13945329686,TWR-10742,4G,CA,18.5111,rated,0,2022-06-04
5e1d6e08-6440-44ff-9774-f083f44b2a86,6d0fd557-1b92-4aa2-bd5b-ae6f91bbc5aa,voicemail,2022-05-21 12:55:13,2022-05-21 13:03:26,493,,+15346188378,+16128855437,TWR-62242,WiFi_calling,,5.9588,rated,0,2022-05-21
ab439a65-0dbb-410e-9db5-1309bcf74d6f,f936189a-c5a2-41eb-9cad-5ba500b94d4e,sms_mo,2023-11-29 20:02:34,2023-11-29 20:02:34,,,+13475529355,+17939357360,TWR-95764,3G,,0.0,rated,0,2023-11-29
ae7e976d-3c70-45dd-8f1d-8118b9114f3a,838b92e0-f368-4c77-b8ad-9abde76fae13,voicemail,2023-05-14 18:49:14,2023-05-14 20:11:25,4931,,+15658893921,+19059006726,TWR-30895,WiFi_calling,,197.2485,rated,0,2023-05-14
404912d0-0388-4792-940e-2445bbb28625,0480ade7-4105-4316-8b02-daeb8ebbbb5c,data_session,2023-03-17 03:11:12,2023-03-17 12:18:01,32809,5529.98,+17495637543,,TWR-59906,4G,,1126.7589,partial,0,2023-03-17
edc617d0-c339-4033-9764-5c729f86c291,05767920-04be-4187-96be-5fd8f15ce43b,roaming_data,2022-02-19 17:51:58,2022-02-19 19:17:05,5107,5773.99,+14859863722,,TWR-62772,3G,IN,214.9778,rated,0,2022-02-19
2114f50c-12c7-44c9-acea-a159ee2ace92,f9d9f5e5-0062-43c6-a3ff-aaeb61ca05ff,sms_mt,2024-11-01 03:57:34,2024-11-01 03:57:34,,,+16054688279,+17358379748,TWR-65195,4G,,0.0,rated,0,2024-11-01
39af5bf7-7d04-4aa1-9e94-3073e22da517,a8b1908c-480a-4241-8329-49700a9e1a0b,sms_mt,2022-10-02 03:07:12,2022-10-02 03:07:12,,,+13139703729,+17084739112,TWR-57409,4G,,0.0,rated,0,2022-10-02
2c051ee2-a22c-4d0d-9b2f-37448ba1804d,f7118a62-ea7a-4d8e-a7b9-14c611d59b03,sms_mo,2022-02-13 05:51:56,2022-02-13 05:51:56,,,+15729106055,+13356398815,TWR-58889,5G_NSA,,0.0,rated,0,2022-02-13
28de710f-ccb3-4454-8786-c36005f99085,d1989638-debe-4f93-a5bb-0f4c0211f766,voice_mt,2024-10-22 06:51:08,2024-10-22 08:06:55,4547,,+19177757701,+13806402581,TWR-19488,4G,,49.1068,rated,0,2024-10-22
4f55634f-9519-434d-88dc-d925a27eb202,80827bdf-d904-449c-add3-86fd3b821478,voice_mo,2024-07-24 07:05:58,2024-07-24 08:02:48,3410,,+12512013380,+19028872517,TWR-35962,LTE,,118.6078,rated,0,2024-07-24
abd95992-3534-4f84-87d0-f39de5fa0cf3,9cb6f557-fc1d-41e3-9155-d0397decd462,data_session,2023-11-04 18:41:02,2023-11-05 10:32:52,57110,4973.3,+17876087465,,TWR-88569,WiFi_calling,,1396.1549,rated,0,2023-11-04
e2973606-15ca-4050-9485-3b4535262f86,ce39e10d-46fb-40f3-b9aa-88099a6e1d6c,sms_mo,2023-05-15 22:12:21,2023-05-15 22:12:21,,,+17204513226,+17658566597,TWR-39628,LTE,,0.0,error,0,2023-05-15
00330b99-30b7-4a49-85e6-6c787c60a4ca,93c8a914-8529-49fb-aa58-cf60e746bff0,data_session,2022-10-31 18:12:56,2022-11-01 09:03:16,53420,4909.019,+15623739547,,TWR-32499,5G,,2561.4673,rated,0,2022-10-31
1959eb1f-c462-4145-acd7-28f016087ea5,94c3ce78-5df7-4904-8439-1eb5ab524ea5,roaming_data,2024-07-01 03:17:42,2024-07-02 01:05:39,78477,657.762,+18257259038,,TWR-50607,4G,CA,2077.7626,rated,0,2024-07-01
9a86f55b-134e-4d2e-8062-bf91230a099e,685b2a2c-77d5-4432-9b15-86c9065fccef,sms_mt,2024-05-13 11:59:55,2024-05-13 11:59:55,,,+19354589881,+14232234422,TWR-60209,WiFi_calling,,0.0,unrated,0,2024-05-13
fa3217be-de47-4ef3-bff3-3f8429e7180d,fedc0425-9e22-4b72-8474-b70446229f14,voice_mt,2024-02-01 01:35:44,2024-02-01 03:26:01,6617,,+12625982566,+19547110430,TWR-97532,5G,,304.7691,rated,0,2024-02-01
e35ba299-1131-4f3d-ba48-a14d21f25712,7de1b8eb-7049-4cfa-ae37-50ee7516ebd5,voice_mo,2024-02-10 00:21:43,2024-02-10 01:04:04,2541,,+19053355662,+13901114742,TWR-89203,4G,,57.3205,rated,0,2024-02-10
92e09520-4e91-4736-9b2b-d904b2dc3a82,c8323f70-8d43-474e-9872-e2a0d80ff415,voice_mt,2023-07-03 14:24:14,2023-07-03 16:19:42,6928,,+12414274644,+13973154380,TWR-67678,5G,,288.6567,rated,0,2023-07-03
34c48b02-13e2-4a8e-9315-229a1e2fa806,61c93252-8ab7-409c-a087-13dbc8fde032,voice_mt,2023-02-24 10:00:20,2023-02-24 10:38:06,2266,,+15738520773,+13808263712,TWR-15590,5G_NSA,,63.829,rated,0,2023-02-24
5f4cf9ba-77a9-485f-8d3d-c9bb3eb40e3a,34e17e95-93ba-418b-b55e-cd6ad402d1a6,roaming_data,2023-05-06 03:52:30,2023-05-06 23:40:52,71302,161.668,+19238336697,,TWR-63516,3G,IN,2884.3509,rated,0,2023-05-06
434e540d-e0cc-4ffe-b2aa-53b27630b590,887cedb7-e47e-4a02-849e-72be2ed59dfc,voicemail,2022-01-17 14:33:18,2022-01-17 15:09:13,2155,,+18694828393,+14019808841,TWR-59018,LTE,,31.2586,error,0,2022-01-17
42c4dc29-8794-4ba1-8b64-a15e4544d4c4,98304725-3e41-406b-a8c3-c92559528515,voice_mt,2024-01-30 05:37:02,2024-01-30 05:59:29,1347,,+16313299375,+18020898852,TWR-91778,LTE,,51.3046,error,0,2024-01-30
48c24a3f-cd6b-4959-90af-db1f3bf6bb80,0a7441bb-d724-4278-b895-9336320d37bd,voice_mo,2022-01-22 08:30:21,2022-01-22 10:28:20,7079,,+12101062012,+16667918825,TWR-99439,WiFi_calling,,144.1929,error,0,2022-01-22
6bc73d7f-67e2-4a4a-960c-23e055574692,12363d09-943d-43ed-a2be-765c753c883f,roaming_data,2024-02-28 23:15:20,2024-02-29 16:31:18,62158,2020.441,+13249710811,,TWR-16249,3G,,199.5642,error,0,2024-02-28
e70411f2-2656-48c7-9820-49d22e57a4a6,f905d4a9-a60b-4783-87e1-b3ff4c9191bc,voice_mo,2023-05-26 21:25:18,2023-05-26 23:08:35,6197,,+15878774387,+13275396479,TWR-36318,5G_NSA,,264.0789,rated,0,2023-05-26
fcaee86c-4659-4ae7-a2b7-9811b10eaa0b,ee27ef7d-eefe-4bef-a56e-05e4365f1f71,data_session,2024-12-13 17:01:13,2024-12-14 05:05:50,43477,2852.556,+15198688538,,TWR-72409,4G,,130.5539,error,0,2024-12-13
2028c529-034a-4593-99a7-1bd631bf5db3,4d6e9135-85b8-461f-b76a-9f870fcc5cad,voicemail,2022-12-03 02:21:48,2022-12-03 04:02:05,6017,,+17116235805,+16898611962,TWR-27801,WiFi_calling,,86.9521,rated,0,2022-12-03
239df237-3a7d-4479-92ff-158f7b3c63b2,244a7d62-eb20-4c10-a884-bc4c2716f851,roaming_voice,2022-01-10 06:13:58,2022-01-10 06:52:47,2329,,+17695121239,+15267176848,TWR-87123,3G,JP,98.5083,rated,0,2022-01-10
fca6db52-8c30-447f-87ee-cd3a8c8b0585,d9a472ce-b38a-4acf-bc69-a76d5993c02b,data_session,2023-05-09 04:02:45,2023-05-09 17:01:36,46731,323.385,+12384466533,,TWR-33071,5G_NSA,,1513.015,rated,0,2023-05-09
f2be04b5-0e1a-4c7b-8c2f-4b93c77298d2,ef1ffe8b-90e9-469c-bfa3-0594049b40a7,voicemail,2023-05-28 17:18:58,2023-05-28 17:34:33,935,,+13453518323,+14299297554,TWR-30895,4G,,46.5345,rated,0,2023-05-28
dd11eefa-1065-41f3-862e-314ea213da7d,661c3d53-e41e-42d9-bcdf-2117ff74dd75,sms_mo,2022-11-23 02:40:43,2022-11-23 02:40:43,,,+13991743240,+13297097086,TWR-40658,3G,,0.0,rated,0,2022-11-23
d5df312c-eddf-41da-b827-6df4bf6dbc04,e69ea138-c6d0-4214-9dfa-21f0c4e3b5be,voicemail,2022-08-24 22:55:11,2022-08-24 23:23:18,1687,,+14352790656,+12663459300,TWR-32824,LTE,,57.8417,unrated,0,2022-08-24
18f69092-b66d-4820-9de0-77e81ae6e831,cd573bbc-bdaa-44f4-b1be-00e8d978645c,sms_mt,2024-11-29 01:12:38,2024-11-29 01:12:38,,,+17371727389,+17719762620,TWR-65760,LTE,,0.0,rated,0,2024-11-29
85d31ab4-5c68-490a-81a1-8eeb6004b403,0fa27a89-6c18-4f7b-b456-3ed24f1e60dc,voice_mo,2022-05-03 17:24:56,2022-05-03 19:19:31,6875,,+16536634029,+13958634000,TWR-83526,WiFi_calling,,35.8139,rated,0,2022-05-03
3dd570a6-e612-4db7-a9d6-da41457f3810,fa817573-c3f4-4966-8925-9dce9ab7d8a7,voicemail,2022-09-06 01:45:01,2022-09-06 02:40:21,3320,,+14193065977,+18302459634,TWR-98381,4G,,5.2772,rated,0,2022-09-06
38bbaa54-3343-4b8c-8f9f-9ebcffcd7d9a,25582508-08f5-49bf-8b30-9231448c4469,voice_mo,2022-06-25 07:17:15,2022-06-25 07:59:40,2545,,+14850171069,+15725816878,TWR-67425,5G_NSA,,41.8942,unrated,0,2022-06-25
42281c2d-103f-4799-ba20-76b7092bf714,94664e58-d7f1-4dde-b855-a9392422f857,voice_mo,2022-03-18 11:43:08,2022-03-18 12:35:25,3137,,+17802521648,+16577452591,TWR-65195,4G,,17.1829,rated,0,2022-03-18
0f7a41c5-c321-4fa2-a00a-139ec555e8d2,fe0b161c-d25d-48f7-9199-b19ba34d1fa4,roaming_data,2022-10-08 11:54:35,2022-10-09 10:05:59,79884,4837.204,+17616937889,,TWR-84306,5G_NSA,CA,3686.4574,rated,0,2022-10-08
61e9ae7d-23a2-442e-ae4a-252e1a6720aa,ea14cdfc-2617-4518-8bcf-cfa5e0d0c6cb,voice_mo,2023-02-05 00:29:34,2023-02-05 02:00:13,5439,,+19814452241,+13416713550,TWR-91778,LTE,,94.0035,rated,0,2023-02-05
5fa39af8-a6cf-40f0-897b-8a3ffce3b091,1ef2d552-59e8-44f2-8b37-c185b46255a3,voice_mo,2024-06-13 14:00:25,2024-06-13 14:45:16,2691,,+16246063890,+15728802894,TWR-42562,3G,,25.1014,rated,0,2024-06-13
256f62e8-de91-4c2b-8698-6b7dbacb9686,948d4425-d3d0-43c8-8066-b51eafd662ab,roaming_voice,2023-08-26 17:11:38,2023-08-26 18:41:10,5372,,+19955436222,+14233702216,TWR-65195,4G,FR,233.6541,rated,0,2023-08-26
19cc79dc-cbd3-4043-bf9a-d9fa37a2a2b4,f8cabbfe-7043-45a5-af2a-25cf2f66cc45,roaming_voice,2022-10-08 00:02:49,2022-10-08 00:22:27,1178,,+17607238280,+12809312283,TWR-72534,WiFi_calling,MX,28.965,partial,0,2022-10-08
5bd6e795-57f3-4eb7-978e-34435c6641da,490d8318-e5e5-4dc8-b737-2dcc7693a52d,sms_mt,2023-07-03 23:33:08,2023-07-03 23:33:08,,,+19632565291,+15707578444,TWR-17316,5G,,0.0,rated,0,2023-07-03
5d1b1363-e5a0-4b93-81d6-723cbd0d42e0,5e522efc-e649-4550-a73a-9f8c37baad89,voicemail,2022-06-24 05:38:18,2022-06-24 05:53:30,912,,+18643979696,+15501070056,TWR-72092,WiFi_calling,,10.5635,rated,0,2022-06-24
97c760c9-d187-4267-bf1c-0d236d3971ae,d6444829-712d-44db-93a1-abe2269e87e1,voice_mo,2022-04-01 16:24:14,2022-04-01 17:37:42,4408,,+14622902450,+14666249994,TWR-98898,WiFi_calling,,198.7941,rated,0,2022-04-01
ed5a707e-0d70-4683-98f5-f99d7a54b231,168cd9f8-745b-41fc-bb9b-f24e1d1b2f3b,voicemail,2024-09-01 22:49:03,2024-09-01 23:32:07,2584,,+13717561311,+13868632536,TWR-70566,WiFi_calling,,82.5032,rated,0,2024-09-01
1e0a7d44-bc35-497b-9c14-891a7b4e664d,3fc64d6f-ff54-4441-8405-82ea9464c5db,voicemail,2022-05-14 18:30:36,2022-05-14 19:48:13,4657,,+19809706146,+12883102564,TWR-68061,5G,,56.3117,rated,0,2022-05-14
834e5dc9-5a89-46cc-b4c3-f1ca3f582cc4,7cce595f-7993-468b-98c3-deef4ce045e5,roaming_data,2022-11-17 16:02:28,2022-11-18 01:53:47,35479,3546.171,+16878547329,,TWR-37864,LTE,CA,720.3181,rated,0,2022-11-17
696aac50-d0d3-472a-a3b2-cdf42cd4bf5b,246ba02a-7afa-4010-85aa-2d7e2293e3dc,roaming_voice,2023-12-25 22:01:55,2023-12-25 22:12:08,613,,+17320106889,+13814037381,TWR-89696,5G,GB,16.0148,error,0,2023-12-25
6bad08a9-64d5-47a2-9250-583071951fd1,5a79f347-a42a-46d5-ac67-2bdc4e31c4cf,sms_mt,2022-05-25 22:32:04,2022-05-25 22:32:04,,,+17114489642,+19657029247,TWR-64619,LTE,,0.0,rated,0,2022-05-25
4a643c46-e698-417e-9865-2dd251d98093,39ad47c8-8b41-406d-8d44-92218d1fe14a,sms_mt,2022-05-28 23:52:30,2022-05-28 23:52:30,,,+14377321496,+18779346627,TWR-99439,3G,,,rated,0,2022-05-28
88c68d66-5841-48a2-8db2-82b00038fb0e,a2e21980-aafd-40e7-a3d3-e52a9f6c147d,voice_mt,2023-06-16 20:14:00,2023-06-16 22:07:40,6820,,+14833859662,+14830623159,TWR-65732,WiFi_calling,,75.4262,rated,0,2023-06-16
7c864e6c-0df4-45da-bc2d-5b6b09c3c5f0,3d340c1b-027c-4436-ae65-420574cca66a,voice_mo,2024-09-07 08:20:51,2024-09-07 08:33:28,757,,+16863577905,+19752382871,TWR-35962,WiFi_calling,,11.1803,rated,0,2024-09-07
f6bea3b9-167b-4556-9c99-003df729d95d,47e84fdb-6d0d-433c-a290-9742b45554b9,sms_mt,2022-08-25 02:49:28,2022-08-25 02:49:28,,,+12399658868,+18342752512,TWR-48408,WiFi_calling,,0.0,rated,0,2022-08-25
95ea9c34-cd40-48ad-b19f-01b113d28283,bf5740b3-57f6-482a-bb88-5244dd8f434f,data_session,2022-04-30 11:38:46,2022-05-01 06:12:28,66822,953.217,+16687610868,,TWR-29959,5G,,2258.1005,unrated,0,2022-04-30
2753cc52-07a1-47f8-a26b-3dcabcf17fbd,948d4425-d3d0-43c8-8066-b51eafd662ab,sms_mo,2023-11-02 03:36:24,2023-11-02 03:36:24,,,+14704401735,+15070052387,TWR-33435,4G,,0.0,rated,0,2023-11-02
dc5b50fe-6b52-48cc-94fa-2e41aa0f6975,3e3fa0a1-1bdb-4fdd-a145-e54cff27a5a4,sms_mo,2022-11-23 00:02:24,2022-11-23 00:02:24,,,+12466102159,+17075532658,TWR-56861,5G_NSA,,0.0,unrated,0,2022-11-23
6497607f-0e3d-437b-b9d6-90741706c7f6,a3100d2a-b8c4-4110-8e65-24a37d665c00,voicemail,2023-10-11 23:21:49,2023-10-11 23:24:25,156,,+15295286640,+15666268826,TWR-63516,4G,,1.7078,unrated,0,2023-10-11
ab7c0de6-2311-4136-afaf-47b6df8635da,0c65cb99-47c6-4629-bcc0-5f507e6f66f3,voicemail,2024-06-20 06:43:52,2024-06-20 07:58:33,4481,,+17533845128,+14973450115,TWR-39628,LTE,,163.1645,rated,0,2024-06-20
274d7e14-b65e-4a52-99dc-1fa4a1669033,faacebfc-3771-435d-bd00-28037d3215ba,roaming_voice,2023-04-24 17:31:20,2023-04-24 18:04:52,2012,,+16579303241,+14495160290,TWR-48718,3G,BR,24.2499,rated,0,2023-04-24
dfda69e3-5cca-46b7-8fa6-32dfe06b1a28,57eec35f-17a6-49d4-a85f-db9759136a57,data_session,2022-01-24 02:04:40,2022-01-24 18:28:50,59050,2225.845,+18670625198,,TWR-56374,LTE,,207.4519,error,0,2022-01-24
88de8560-df29-46ea-a482-685ddcdc911f,00a0fbe9-7f97-476e-94d8-3627788882fe,voice_mo,2022-03-09 13:37:33,2022-03-09 15:27:23,6590,,+15984006594,+16795664166,TWR-50718,4G,,107.8097,rated,0,2022-03-09
7f6a90d3-3515-40e4-af0e-ce7f286a6d3e,78654647-1a43-4529-8e5c-3ec901daf293,roaming_voice,2022-03-19 22:24:08,2022-03-19 23:55:14,5466,,+19907096331,+13191557112,TWR-97164,5G,IN,216.9877,rated,1,2022-03-19
4d61ffdf-af75-41e6-8f25-2b85bbb4c83a,575861a6-f7b3-4d13-b556-edbe8d47924f,roaming_voice,2023-10-27 19:32:05,2023-10-27 21:08:53,5808,,+13919742621,+16451612753,TWR-79574,LTE,IN,42.7764,rated,0,2023-10-27
c021248d-99ee-4cb2-b6c9-51d40375b9a7,b2ace032-9593-4842-bd49-0877ce19f8c4,voice_mt,2022-05-24 09:07:29,2022-05-24 09:12:02,273,,+15862418202,+15249762731,TWR-19132,5G_NSA,,12.7088,rated,0,2022-05-14
c74b0b61-1fbe-4267-92a6-f9be9b2fd4b1,0ed83dc5-1471-4374-bd32-f520668bfea6,voice_mo,2022-06-11 01:36:57,2022-06-11 03:15:33,5916,,+18227795558,+18959340459,TWR-25560,5G,,153.5777,rated,0,2022-06-11
729c58f4-5c8f-4ca7-beab-17b898637318,65a26c8c-56ed-4388-92f4-5389bf428f43,roaming_voice,2024-03-18 16:58:08,2024-03-18 18:40:45,6157,,+12855683116,+13672455023,TWR-40174,LTE,GB,175.8837,rated,0,2024-03-18
784465ef-bdd6-4a1e-8e4e-97759cb12a25,e1fc7f48-d38e-4a87-b6f2-89642374fb24,voicemail,2023-07-29 07:50:59,2023-07-29 09:41:46,6647,,+14170232552,+17216741996,TWR-27160,5G_NSA,,217.6502,rated,0,2023-07-29
8665271f-c1f2-4a68-b3f7-4a85ca85553a,f7118a62-ea7a-4d8e-a7b9-14c611d59b03,data_session,2022-09-30 10:13:30,2022-09-30 13:29:40,11770,6583.384,+18366427246,,TWR-98381,4G,,309.9523,rated,0,2022-09-30
ff77fb78-c7a7-4667-b380-67ea68008e18,0c2bd4c6-af16-4db9-b1fc-cf0f7da0cdf1,voice_mt,2024-01-05 00:45:28,2024-01-05 01:06:09,1241,,+18807499074,+13402601373,TWR-89365,5G_NSA,,10.6658,rated,0,2024-01-05
07b4dba7-9c6f-448c-946b-2ea4bd299513,30bc8ed4-4fbd-4c89-8825-abd10a486bc4,roaming_voice,2024-10-06 10:03:52,2024-10-06 11:01:05,3433,,+15286207230,+13590216749,TWR-59946,3G,CA,69.863,rated,0,2024-10-06
bd427988-2cb3-42dc-b86b-8fc76235707c,3cb2a0bc-a4a3-4373-98be-f64f57d74ed9,sms_mo,2023-09-06 05:59:12,2023-09-06 05:59:12,,,+17957327534,+19713194085,TWR-33462,4G,,0.0,partial,0,2023-09-06
5c37ff35-51a1-477e-8f77-3fc7c19d2fe3,d9127b32-a8f1-4445-9702-133bce158319,voice_mt,2024-02-17 22:52:49,2024-02-18 00:14:04,4875,,+17916355133,+15868435065,TWR-67678,5G,,72.7558,rated,0,2024-02-17
9d96db86-354f-462c-b0ac-d90ee48d80db,4bbf6e93-cd6d-457d-933d-2eead6e6c2f7,data_session,2023-08-17 13:43:59,2023-08-17 20:55:54,25915,267.193,+15828762772,,TWR-10998,4G,,101.4285,rated,0,2023-08-17
ba204142-d874-490e-8788-2227d4917d86,26c33270-09d8-4fa5-bb9b-2cb631247f2f,roaming_voice,2023-02-06 11:03:26,2023-02-06 11:29:13,1547,,+13538865945,+14977665813,TWR-60209,LTE,MX,18.4555,rated,0,2023-02-06
4811828f-63d5-406c-8193-fdd9ef5fe099,6186a91e-07e7-446b-b559-027b3d26b793,sms_mo,2023-10-27 17:25:42,2023-10-27 17:25:42,,,+16355353928,+19705569119,TWR-23860,5G,,0.0,rated,0,2023-10-27
55d4a390-fd3e-4589-8363-7aa07b95eb2d,b086cc28-e1d6-4bc1-88c3-889d9293f536,roaming_voice,2023-03-18 13:21:38,2023-03-18 14:38:30,4612,,+18899402372,+17853030791,TWR-44207,3G,DE,149.7033,rated,0,2023-03-18
92823110-1c28-4ef1-aea9-e7e5c1bf36ab,70d09d38-9c2b-4865-b849-fd6e1c616e84,data_session,2024-02-20 08:27:39,2024-02-21 03:50:27,69768,96.886,+19940176665,,TWR-89365,LTE,,1765.8178,rated,0,2024-02-20
471667cc-91d5-43d2-8493-79a50c25144e,ee6c654e-ba37-418f-96fe-b7c4e8989c8f,roaming_voice,2023-03-13 08:17:03,2023-03-13 09:15:13,3490,,+13693465296,+18027903955,TWR-20592,5G_NSA,,87.5965,rated,0,2023-03-13
