subscriber_id,msisdn,account_number,first_name,last_name,email,dob,state,plan_code,plan_start_date,device_type,imei,network_type,is_active,activation_date,deactivation_date,churn_reason,payment_method,monthly_spend,credit_score,num_lines,ported_from,created_at,updated_at
0a7441bb-d724-4278-b895-9336320d37bd,+14943150856,ACT95364489,Michael,Moore,michael.moore816@gmail.com,1993-12-17,CO,PREPAID_BASIC,2020-03-16 07:26:26,smartwatch,,5G,0,2020-02-12 07:37:51,2021-11-09 08:37:02,device_upgrade,bank_transfer,271.43,807,3,,2018-02-01 13:14:07,2024-05-25 10:40:25
6b86527c-d19a-4989-97a3-37cfe3fa766b,+15830234017,ACT32851534,Jennifer,Martin,jennifer.martin928@gmail.com,1957-05-11,MI,POSTPAID_PRO,2022-01-28 00:43:47,feature_phone,471891465600278,3G,1,2021-07-11 05:08:15,,,bank_transfer,222.3,467,3,verizon,2020-07-22 22:50:23,2024-11-15 10:59:29
0220cd0b-4604-4233-8206-d3b2561510ff,+16450056428,ACT28694640,Joseph,Johnson,joseph.johnson756@gmail.com,1983-10-26,NJ,BUSINESS_UNLIMITED,2023-04-19 21:07:06,smartwatch,,5G,1,2022-02-26 03:23:23,,,check,386.63,530,3,,2020-05-13 11:34:04,2024-07-12 23:49:54
5ad30aa5-ad7c-48e7-a7cf-bb2413ebd516,+17209033692,ACT32725609,Thomas,Jackson,thomas.jackson712@gmail.com,,GA,PREPAID_BASIC,2020-09-03 21:01:01,tablet,259888009840069,5G,1,2019-04-11 06:11:53,,,debit_card,331.46,798,2,porting_unknown,2019-03-22 10:19:13,2019-08-22 05:51:02
893c46ff-5f20-4821-a0b6-073b244088f5,+14568493442,ACT22039774,David,Davis,david.davis652@gmail.com,1997-11-15,MA,FAMILY_PLAN,2023-05-05 13:37:19,smartwatch,,5G_NSA,1,2021-11-20 22:00:01,,,bank_transfer,198.34,716,5,,2021-01-22 16:30:04,2022-08-22 06:15:51
a461b3a6-a908-49cd-8404-0e77f3d87ee4,+15740745296,ACT94838452,Barbara,Thomas,barbara.thomas192@gmail.com,1965-06-21,CA,PREPAID_UNLIMITED,2024-05-01 00:45:34,smartwatch,,5G_NSA,0,2021-11-30 11:06:22,2024-09-25 13:49:43,,voucher,281.02,700,1,porting_unknown,2018-12-28 04:19:17,2022-02-17 20:32:11
77c52a91-7839-48ef-bd5a-c631c3103bb7,+13813300956,ACT66166795,Lisa,Wilson,lisa.wilson417@gmail.com,1968-08-22,NY,PREPAID_UNLIMITED,2021-04-13 19:52:31,hotspot,,5G,1,2021-02-09 22:58:19,,,credit_card,290.49,664,4,,2018-07-25 12:08:58,2022-01-13 17:37:02
bab09192-2ace-4761-858d-7dae4b39b5b6,+14878532838,ACT42592673,Joseph,Taylor,joseph.taylor791@gmail.com,1983-08-23,MA,POSTPAID_ELITE,2020-08-25 04:14:51,smartwatch,,5G,1,2020-04-19 23:37:08,,,bank_transfer,250.62,568,2,,2018-09-25 10:39:27,2024-09-18 14:39:03
1e9f3c83-6bb5-44fe-9ab3-50621dcb52ae,+14865217339,ACT15269417,David,Wilson,david.wilson569@gmail.com,1960-07-28,MA,POSTPAID_ELITE,2020-06-21 15:11:07,smartphone,806318242100543,WiFi_calling,0,2020-03-30 01:52:14,2023-11-19 23:16:51,,auto_pay,,765,3,tmobile,2019-07-29 17:40:58,2021-08-09 15:48:07
04ff296c-4672-4117-83a0-c8a6307517aa,+12078708562,ACT80236195,Joseph,Taylor,joseph.taylor267@gmail.com,,OH,PREPAID_BASIC,2024-06-06 13:09:02,tablet,721815201430419,5G_NSA,1,2023-12-23 08:32:16,,,auto_pay,,535,2,,2018-10-29 07:26:59,2024-03-26 00:41:09
aed4617e-ab8c-432c-9936-0a772e95e64f,+16190495204,ACT21308704,John,Miller,john.miller327@gmail.com,1979-08-21,NC,POSTPAID_PRO,2022-03-03 02:27:31,tablet,469185295034123,LTE,1,2019-12-09 20:20:23,,,cash,428.34,764,5,att,2018-09-02 08:33:55,2021-11-13 17:00:27
fad9570a-4c6e-48c7-8bd3-5a3e5849b575,+19013617707,ACT72489285,William,Lopez,william.lopez510@gmail.com,1988-10-13,AZ,PREPAID_BASIC,2020-04-30 17:04:46,smartphone,621689245049196,LTE,1,2019-07-10 14:02:47,,,debit_card,26.99,748,2,,2018-08-25 07:37:32,2021-09-02 06:17:21
be4c4bb1-caa1-4b4c-ba30-70dd332bc689,+12926645374,ACT27152307,William,Davis,william.davis875@gmail.com,1951-04-05,NC,BUSINESS_UNLIMITED,2022-02-04 13:48:18,feature_phone,996898001748766,LTE,1,2020-05-31 19:13:27,,,auto_pay,68.45,359,3,,2020-02-11 13:51:05,2021-08-14 18:37:50
e805a972-6aee-4dac-8122-c81f1d9a4782,+14584508733,ACT51741773,James,Gonzalez,james.gonzalez747@gmail.com,1999-04-11,IL,BUSINESS_50,2024-02-19 10:24:14,feature_phone,511044752891175,3G,1,2023-06-05 22:35:12,,,auto_pay,375.1,832,6,porting_unknown,2022-07-23 21:52:37,2024-12-13 05:49:44
d2551a95-4067-4f36-b61a-80239f4dd2c1,+17953655848,ACT52599731,Jessica,Brown,jessica.brown515@gmail.com,1994-08-20,IL,POSTPAID_ELITE,2022-04-10 20:12:54,tablet,263161060784709,3G,1,2021-10-20 02:32:13,,,bank_transfer,93.56,779,4,,2020-07-31 13:53:52,2023-06-18 13:38:33
fb362ee4-10b5-452d-b275-bc96c5529d90,+16709211196,ACT81840197,Thomas,Williams,thomas.williams879@gmail.com,1955-10-04,CO,PREPAID_BASIC,2021-06-10 23:09:30,tablet,171348441768323,LTE,0,2020-06-23 09:27:32,2024-08-07 23:12:00,coverage_issue,cash,80.22,478,3,tmobile,2019-11-20 09:59:08,2021-07-20 00:12:00
f8903ae2-4d13-4fe5-9a32-a80429672d74,+12212602369,ACT89767542,David,Davis,david.davis919@gmail.com,1961-08-18,CO,POSTPAID_ELITE,2024-04-07 08:19:32,tablet,863177739912312,4G,1,2023-01-24 05:08:24,,,cash,138.73,499,6,,2018-01-12 14:24:54,2024-07-09 13:15:45
62a70bb1-6861-4b22-b3fb-d43ba8b4bd6a,+17609811781,ACT62854612,Michael,Thomas,michael.thomas538@gmail.com,1980-05-02,CO,POSTPAID_PRO,2023-07-07 16:36:11,smartphone,233941767571991,3G,1,2021-02-05 03:09:57,,,credit_card,83.82,680,4,,2019-04-28 04:28:25,2022-11-18 21:50:58
3cfc7c79-3a5e-4be8-9ce2-57c188a3ff9f,+15290705769,ACT23508405,James,Taylor,james.taylor460@gmail.com,1980-12-21,NC,POSTPAID_ELITE,2020-06-15 10:53:21,smartphone,411131684701038,3G,1,2019-10-22 17:56:28,,,auto_pay,300.35,474,5,,2018-04-02 10:51:16,2024-08-07 23:43:20
0f7b4f70-d531-444c-b731-3a9409d1f1ba,+14299064202,ACT99428351,Linda,Taylor,linda.taylor425@gmail.com,1967-02-06,NY,POSTPAID_ELITE,2021-03-31 04:22:20,smartwatch,,WiFi_calling,1,2020-08-11 18:33:24,,,cash,410.53,733,6,,2020-03-26 14:10:56,2024-06-03 08:56:04
28800d8e-5a32-416a-a102-9a449ab3c429,+13395543466,ACT59406484,Mary,Jackson,mary.jackson17@gmail.com,1956-08-01,TX,POSTPAID_STARTER,2022-04-10 05:30:13,tablet,419807314068908,4G,1,2019-06-13 22:18:44,,,voucher,66.22,346,4,,2018-03-15 09:18:16,2021-08-13 16:44:45
302f29a5-1214-4d25-a28f-a32a6f5a1535,+18124503111,ACT78672144,Jennifer,Martinez,jennifer.martinez76@gmail.com,1976-04-04,NC,PREPAID_BASIC,2023-09-04 17:54:54,feature_phone,683390188272968,3G,1,2022-11-04 11:47:45,,,check,50.67,622,4,att,2019-07-14 05:47:42,2024-11-16 16:04:03
1d03794d-b29a-4c79-bf51-49400b6d19a3,+15259733277,ACT27124180,Karen,Garcia,karen.garcia714@gmail.com,1959-01-03,NY,PREPAID_BASIC,2021-10-13 14:23:44,tablet,163288324663122,LTE,0,2020-01-05 14:30:15,2023-07-03 09:03:31,unknown,bank_transfer,223.91,712,5,,2018-03-29 09:05:08,2024-12-13 19:08:02
ec17660a-3ee0-4fb0-bc4e-7889a317b8c5,+18885445643,ACT43444445,Charles,Johnson,charles.johnson742@gmail.com,1988-04-20,OH,PREPAID_BASIC,2021-05-25 23:00:22,tablet,138230565130054,5G,1,2020-11-30 21:15:24,,,cash,162.65,473,2,,2018-07-30 08:39:02,2021-09-04 06:59:01
a33a1083-b4a5-4da4-a527-a39ac80cf5b1,+14789966500,ACT95041554,Joseph,Jones,joseph.jones531@gmail.com,1973-10-17,WA,FAMILY_PLAN,2021-10-02 01:59:16,tablet,797994603698696,LTE,1,2020-02-17 19:46:29,,,credit_card,445.71,436,2,,2018-07-10 15:50:09,2024-02-28 11:55:46
3a36ab34-55ff-4816-b0ff-6f952888b8dd,+14011797517,ACT36027362,Joseph,Gonzalez,joseph.gonzalez411@gmail.com,1962-07-07,CA,BUSINESS_UNLIMITED,2024-09-05 05:40:55,smartwatch,,4G,1,2021-12-07 13:40:24,,,auto_pay,319.35,439,4,,2018-06-24 01:08:28,2023-05-03 07:34:31
82c559eb-6ff0-4a4b-bc4e-cddd741dffa7,+18478080843,ACT43973153,Richard,Smith,richard.smith615@gmail.com,2003-12-25,WA,BUSINESS_UNLIMITED,2023-12-01 15:39:55,smartwatch,,LTE,1,2019-05-21 01:23:16,,,voucher,268.37,809,5,cricket,2018-10-18 13:58:24,2019-07-25 18:35:48
880c9410-b910-4d27-950b-d50c75496e79,+17228997612,ACT95289459,Susan,Thomas,susan.thomas529@gmail.com,1986-02-27,NC,PREPAID_BASIC,2020-10-08 07:51:40,smartwatch,,4G,1,2020-07-15 01:35:08,,,cash,312.52,543,6,,2019-03-04 10:19:16,2023-06-03 07:39:59
4a0dcc27-e130-4c06-a834-d6fe85245689,+15351599117,ACT10565478,Thomas,Jackson,thomas.jackson861@gmail.com,1967-10-07,NC,BUSINESS_50,2021-07-24 07:30:08,hotspot,,3G,1,2019-01-08 15:58:51,,,credit_card,36.15,393,3,,2018-06-26 16:08:15,2024-07-24 08:49:28
eaee6dfb-e467-4248-8061-5fd28e1ed851,+16619945024,ACT48459889,Barbara,Taylor,barbara.taylor637@gmail.com,1953-11-21,VA,PREPAID_BASIC,2022-12-24 01:48:11,hotspot,,5G_NSA,0,2022-08-18 23:56:05,2024-06-06 04:11:46,relocation,bank_transfer,186.26,,3,,2020-04-05 06:38:35,2023-05-07 03:18:56
948500ce-ee5a-42aa-b015-188e57bcc1aa,+16033846401,ACT32917391,Jessica,Garcia,jessica.garcia670@gmail.com,1994-03-08,AZ,BUSINESS_50,2024-03-24 13:53:32,smartwatch,,3G,1,2019-11-16 04:56:33,,,auto_pay,228.74,757,2,,2018-08-17 04:01:09,2021-04-02 21:44:44
44fb75ee-f887-451c-90cb-cfb8817a0dd9,+14637225444,ACT48283645,William,Martin,william.martin669@gmail.com,1962-05-12,CA,PREPAID_UNLIMITED,2024-01-23 13:15:22,feature_phone,759645426289640,WiFi_calling,1,2020-12-11 00:55:31,,,voucher,157.05,652,3,,2019-02-25 14:44:43,2021-10-19 03:41:24
44fb75ee-f887-451c-90cb-cfb8817a0dd9,+14637225444,ACT48283645,WILLIAM,Martin,william.martin669@gmail.com,1962-05-12,CA,PREPAID_UNLIMITED,2024-01-23 13:15:22,feature_phone,759645426289640,WiFi_calling,1,2020-12-11 00:55:31,,,voucher,157.05,652,3,,2019-02-25 14:44:43,2021-10-19 03:41:24
d635b079-6763-4423-a86c-c8c9e1f2d5e5,+18811562143,ACT38520544,Mary,Moore,mary.moore226@gmail.com,1994-03-12,TX,FAMILY_PLAN,2023-10-18 15:44:01,smartwatch,,5G,1,2020-05-29 05:56:51,,,voucher,332.12,339,2,,2019-09-04 11:53:51,2023-06-21 21:46:29
ee43fd74-4474-45e8-963b-a5613ee2adba,+18849077901,ACT35048680,Mary,Rodriguez,mary.rodriguez563@gmail.com,1958-04-08,IL,POSTPAID_ELITE,2022-09-04 04:21:43,smartwatch,,5G_NSA,0,2021-02-23 06:51:17,2023-05-25 01:05:46,device_upgrade,debit_card,69.04,450,6,boost,2020-06-13 00:51:32,2024-08-29 06:07:00
45223ac8-88be-4acf-bded-2ef37f45414b,+14012123067,ACT12925412,Linda,Brown,linda.brown281@gmail.com,1969-02-15,WA,FAMILY_PLAN,2020-11-23 06:32:18,feature_phone,106090342106663,5G,0,2020-09-19 20:33:40,2021-10-17 00:16:29,deceased,cash,282.07,700,4,,2019-01-30 02:51:52,2022-03-21 01:09:33
d1d01d30-d2ea-4f94-a136-8fd1f794e7c4,+12569208298,ACT52580650,William,Anderson,william.anderson701@gmail.com,1983-10-19,NY,BUSINESS_50,2022-06-07 09:21:05,tablet,972280088899578,5G,0,2022-03-11 00:54:53,2023-10-05 11:12:15,unknown,voucher,52.05,324,1,,2019-05-18 07:39:00,2024-05-15 12:16:11
79b35008-27c7-4038-92e9-1752890782a8,+18325831713,ACT45959315,Joseph,Williams,joseph.williams738@gmail.com,1992-01-24,WA,POSTPAID_PRO,2022-09-28 15:52:28,tablet,483076432934009,WiFi_calling,1,2020-10-07 22:29:58,,,voucher,198.92,389,5,tmobile,2019-11-10 23:50:14,2021-07-26 11:51:30
65a26c8c-56ed-4388-92f4-5389bf428f43,+19481292394,ACT36297753,Mary,Rodriguez,mary.rodriguez254@gmail.com,1998-08-16,IL,POSTPAID_ELITE,2022-09-03 01:02:56,feature_phone,793240281328146,4G,1,2021-11-20 21:47:55,,,bank_transfer,206.2,525,4,,2019-05-08 13:36:49,2024-02-21 02:23:25
343228bf-00cb-4398-95ab-ea849cbef4d1,+18379522700,ACT61069752,Patricia,Jackson,patricia.jackson333@gmail.com,1973-07-28,WA,BUSINESS_50,2021-09-09 20:49:52,smartwatch,,5G_NSA,1,2021-08-06 00:45:59,,,check,131.06,332,1,,2020-11-21 18:37:37,2021-08-26 11:41:16
a4d22bd6-f6d3-4cf2-8d05-275128fa5d56,+13368730122,ACT52048328,Robert,Rodriguez,robert.rodriguez91@gmail.com,1981-03-07,NY,POSTPAID_ELITE,2022-12-13 15:34:02,smartwatch,,4G,1,2022-01-09 15:50:07,,,bank_transfer,124.91,754,6,sprint,2020-05-10 14:44:37,2023-10-20 03:19:34
63f8913e-f39d-4121-8557-2e053a58211f,+16831555967,ACT93578988,Lisa,Jones,lisa.jones407@gmail.com,1988-11-24,NY,PREPAID_UNLIMITED,2022-05-04 12:12:26,hotspot,,3G,1,2019-04-28 16:36:56,,,debit_card,276.8,536,1,porting_unknown,2019-03-05 04:45:49,2019-06-27 23:05:14
d16ad7b2-8e57-4664-b218-389d51dcf057,+15018163713,ACT89073374,Robert,Garcia,robert.garcia592@gmail.com,1968-12-06,MA,FAMILY_PLAN,2021-05-09 22:45:01,hotspot,,5G,1,2020-09-01 01:49:53,,,credit_card,185.05,390,1,,2020-05-07 08:37:53,2022-04-18 05:25:05
879fceea-4132-456c-a4e1-1b47198d0236,+13973868055,ACT83439726,Robert,Thomas,robert.thomas773@gmail.com,1984-06-02,FL,BUSINESS_50,2020-01-01 00:54:59,smartphone,593703668875944,WiFi_calling,1,2019-04-07 08:29:33,,,bank_transfer,290.0,789,4,,2018-05-04 23:25:34,2024-02-14 21:14:18
97fe3aac-fd74-4cec-bdd3-ee9cf4721835,+12573543596,ACT93936977,John,Thomas,john.thomas470@gmail.com,1998-01-24,MI,PREPAID_UNLIMITED,2021-11-14 12:07:03,smartwatch,,5G,0,2021-05-28 03:25:23,2022-08-09 17:23:46,price_sensitivity,auto_pay,45.36,600,3,verizon,2020-06-02 00:14:57,2024-07-21 21:38:56
20bb936b-58a4-4abf-a5e4-4bc3272ef835,+18465373065,ACT75826775,Mary,Martinez,mary.martinez370@gmail.com,1990-10-27,FL,FAMILY_PLAN,2024-10-02 04:26:29,smartwatch,,3G,0,2023-02-06 05:33:33,2024-10-27 03:37:19,price_sensitivity,check,191.51,680,2,,2018-09-17 22:27:13,2023-07-02 19:07:09
43e1cd07-4888-42a8-96de-178b5f889961,+16196768997,ACT82789655,James,Martinez,james.martinez613@gmail.com,1957-05-06,VA,BUSINESS_50,2024-11-25 16:18:50,feature_phone,981214487350624,WiFi_calling,1,2022-03-09 07:40:15,,,credit_card,338.4,732,6,verizon,2019-11-21 14:22:13,2024-08-16 07:29:37
96bf401c-706c-409d-9a1c-21dec6829bae,+13223486179,ACT89865485,Joseph,Miller,joseph.miller422@gmail.com,1965-04-16,TX,BUSINESS_50,2023-07-26 17:05:48,tablet,752966454991328,WiFi_calling,0,2021-06-07 10:27:24,2024-04-10 18:58:13,service_quality,credit_card,142.6,,4,,2020-04-03 17:42:01,2022-04-22 22:16:55
91bf808c-8622-4028-8ef0-28db990b0f3a,+18488352516,ACT78601644,Joseph,Gonzalez,joseph.gonzalez573@gmail.com,1963-11-03,MI,PREPAID_BASIC,2023-01-17 21:48:04,feature_phone,318902631054278,3G,1,2021-09-20 04:09:21,,,voucher,21.53,327,1,boost,2020-12-30 01:51:17,2023-01-26 05:16:56
458db7c6-acc7-4b4f-9849-28ab26c9415d,+14328148803,ACT22172465,Michael,Thomas,michael.thomas470@gmail.com,1968-03-13,FL,PREPAID_UNLIMITED,2024-11-15 13:05:51,smartphone,259550225603938,4G,1,2021-05-21 09:32:33,,,debit_card,78.8,435,1,cricket,2020-01-24 07:42:17,2021-06-26 02:14:53
e0a8872b-927a-4174-8893-b09511007e83,+15606462875,ACT50168711,Charles,Jones,charles.jones141@gmail.com,1999-08-03,OH,PREPAID_UNLIMITED,2023-07-21 10:40:54,tablet,280253766306172,3G,1,2022-06-12 12:59:44,,,check,18.57,473,2,,2020-10-30 22:53:10,2023-05-01 10:49:01
e9db60a1-e0a1-4496-b6a3-4adb732999fb,+13437271068,ACT10622338,John,Davis,john.davis255@gmail.com,1950-12-10,NJ,POSTPAID_PRO,2023-02-02 01:57:53,tablet,112240862468814,5G_NSA,0,2019-02-21 07:53:17,2023-06-25 10:35:01,competitor_offer,cash,18.86,783,6,,2018-10-24 01:00:10,2019-12-12 22:20:43
3c7942fb-c3a5-435e-8d86-534ff2a7a47b,+15124224116,ACT13052457,Sarah,Brown,sarah.brown67@gmail.com,1995-05-14,GA,PREPAID_BASIC,2020-07-09 23:42:48,tablet,593336535072502,LTE,1,2020-02-28 07:33:10,,,auto_pay,71.73,430,2,,2019-06-08 17:47:26,2022-01-03 03:33:13
288dc4af-b2c7-4ea3-aff0-7bac07d5b21a,+13565532275,ACT95259293,Robert,Thomas,robert.thomas946@gmail.com,1966-08-25,AZ,POSTPAID_PRO,2021-07-08 16:53:10,tablet,173997548700742,5G,0,2020-02-25 13:44:10,2022-01-02 08:08:57,price_sensitivity,bank_transfer,100.5,731,6,verizon,2018-04-17 05:34:44,2022-06-27 16:20:59
f88b6fb5-1b42-4c6a-ac5e-142469ffe7c5,+15826887741,ACT66465455,Karen,Garcia,karen.garcia262@gmail.com,1967-12-20,IL,BUSINESS_UNLIMITED,2021-12-13 03:13:42,hotspot,,3G,1,2021-09-07 13:13:18,,,auto_pay,115.02,628,6,,2020-03-11 15:51:47,2024-07-22 20:23:52
f9d9dc52-eb72-4359-9ce5-b2528adb3d47,+15869724954,ACT40898416,Jennifer,Martinez,jennifer.martinez157@gmail.com,1985-02-05,OH,POSTPAID_STARTER,2024-10-02 08:57:00,feature_phone,307604909579883,WiFi_calling,1,2020-08-22 05:27:55,,,check,64.3,495,5,,2019-06-30 22:00:24,2023-03-03 23:51:46
c0260afc-881d-4d47-863a-365ced2b87a2,+16220265420,ACT78061952,Sarah,Martin,sarah.martin639@gmail.com,1964-08-15,NY,BUSINESS_UNLIMITED,2024-03-15 11:52:28,tablet,373960408226073,5G,1,2023-05-21 18:19:00,,,debit_card,306.56,573,3,,2019-04-22 01:18:51,2024-12-02 21:23:36
59975944-4438-4179-8388-4be74577e3d7,+12188677349,ACT46493498,Richard,Smith,richard.smith446@gmail.com,1967-02-28,MA,PREPAID_UNLIMITED,2021-01-07 18:46:27,tablet,489927888649865,LTE,1,2020-07-03 02:59:37,,,check,366.75,502,1,tmobile,2019-07-07 13:26:04,2021-11-16 18:18:35
ba95fd96-25db-41d8-aeff-07bf2d4fb3bf,+13079654879,ACT83646907,Linda,Williams,linda.williams111@gmail.com,2002-06-04,CA,POSTPAID_ELITE,2023-02-19 19:25:31,tablet,837626043163046,4G,1,2021-01-28 21:20:27,,,auto_pay,191.21,412,6,sprint,2019-08-06 10:29:43,2022-11-23 22:49:57
0c634216-e8a2-4f35-9e2d-af6ca955cf3a,+14516566400,ACT65234750,Patricia,Garcia,patricia.garcia698@gmail.com,1999-03-17,IL,POSTPAID_ELITE,2023-08-18 13:17:09,smartwatch,,WiFi_calling,1,2020-10-27 03:15:17,,,voucher,61.02,778,2,boost,2018-10-02 11:44:39,2023-06-02 23:57:57
37723637-6190-49cb-b65d-98ef9fd4f352,+13357859880,ACT30325483,Michael,Smith,michael.smith362@gmail.com,1959-06-19,TX,BUSINESS_UNLIMITED,2020-06-23 06:58:39,smartwatch,,LTE,1,2020-02-28 03:37:36,,,bank_transfer,104.47,771,4,tmobile,2018-11-26 17:42:56,2021-07-24 04:57:03
af9df37f-c38c-4ad0-bb95-d53d5f1a44fb,+12949559667,ACT37179828,Linda,Rodriguez,linda.rodriguez19@gmail.com,1952-11-01,OH,PREPAID_BASIC,2023-07-07 05:06:39,smartwatch,,WiFi_calling,1,2019-09-22 08:14:33,,,check,148.02,772,1,porting_unknown,2018-06-11 21:11:30,2023-05-15 23:09:48
7a419922-5d73-4719-ba23-6bf041151b0b,+19303351429,ACT73718513,Linda,Lopez,linda.lopez589@gmail.com,1963-01-13,MI,PREPAID_BASIC,2022-01-13 11:16:12,smartwatch,,3G,1,2021-03-21 16:43:51,,,credit_card,223.22,783,6,,2018-06-25 11:47:54,2022-02-08 19:32:26
2d524a59-4318-4870-a75d-b3624d030c75,+18090526121,ACT89893641,Mary,Miller,mary.miller375@gmail.com,1991-08-12,NC,BUSINESS_50,2024-04-09 21:20:34,smartwatch,,WiFi_calling,1,2021-07-08 19:46:54,,,credit_card,320.14,616,2,,2021-06-08 12:53:54,2023-01-19 01:42:58
6ce7690d-d366-4428-8aea-870c3cda9556,+14820226109,ACT92848702,John,Anderson,john.anderson315@gmail.com,1962-12-13,NC,POSTPAID_ELITE,2023-12-21 15:17:41,feature_phone,924346131896873,LTE,1,2021-01-10 15:25:47,,,bank_transfer,224.08,696,6,,2018-05-21 13:12:28,2022-03-12 17:59:47
a2e21980-aafd-40e7-a3d3-e52a9f6c147d,+18815198513,ACT72205683,Sarah,Jones,sarah.jones737@gmail.com,1995-01-11,VA,PREPAID_BASIC,2024-08-30 02:12:16,hotspot,,3G,1,2021-08-04 07:13:30,,,bank_transfer,126.87,636,4,,2020-04-26 00:47:45,2022-12-13 02:25:04
d658da69-ba7d-4b47-be0f-d35cf543739a,+16952218455,ACT46774837,Lisa,Wilson,lisa.wilson949@gmail.com,1988-02-09,WA,BUSINESS_UNLIMITED,2022-03-07 16:36:56,smartphone,166030863465217,4G,1,2021-08-12 06:29:32,,,voucher,381.15,814,2,,2019-04-22 23:03:36,2024-06-03 20:09:23
080b0691-782e-4791-9430-fe40b04f8ecf,+16839974832,ACT59347363,Karen,Martinez,karen.martinez525@gmail.com,1995-02-20,VA,POSTPAID_STARTER,2024-08-26 01:30:10,tablet,490085898187956,5G_NSA,0,2021-12-01 08:04:40,2024-11-10 12:04:23,,bank_transfer,174.02,400,1,att,2020-12-27 13:26:20,2023-08-02 01:29:26
080b0691-782e-4791-9430-fe40b04f8ecf,+16839974832,ACT59347363,KAREN,Martinez,karen.martinez525@gmail.com,1995-02-20,VA,POSTPAID_STARTER,2024-08-26 01:30:10,tablet,490085898187956,5G_NSA,0,2021-12-01 08:04:40,2024-11-10 12:04:23,,bank_transfer,174.02,400,1,att,2020-12-27 13:26:20,2023-08-02 01:29:26
c15bd90b-3fb7-46ae-b5b6-98b2b7c122e7,+18405638719,ACT49642315,Patricia,Brown,patricia.brown320@gmail.com,1960-06-15,OH,BUSINESS_50,2022-07-12 23:18:30,feature_phone,196601754309644,LTE,0,2021-01-12 21:16:45,2022-08-26 01:44:50,deceased,auto_pay,376.84,674,3,att,2018-11-21 09:10:27,2022-03-19 11:45:58
3e3fa0a1-1bdb-4fdd-a145-e54cff27a5a4,+14586562006,ACT28368125,Richard,Martin,richard.martin477@gmail.com,1992-05-01,NJ,POSTPAID_PRO,2022-07-04 05:12:19,tablet,463904469578359,LTE,1,2019-06-01 18:23:11,,,check,257.85,701,5,,2019-01-09 20:54:11,2023-01-31 04:11:52
838b9d10-1d67-4737-bbb4-d5106a697892,+16218633511,ACT81316088,Lisa,Jones,lisa.jones414@gmail.com,1993-08-06,WA,PREPAID_BASIC,2022-07-19 02:02:52,tablet,379080432386490,LTE,1,2020-05-03 04:15:32,,,auto_pay,29.2,348,1,,2019-09-23 10:51:40,2023-08-28 07:32:16
c2519f31-1167-4e82-8144-063bffb5c52e,+19811356734,ACT12031086,Richard,Brown,richard.brown82@gmail.com,1960-12-16,NJ,FAMILY_PLAN,2021-03-04 21:20:12,smartwatch,,LTE,0,2020-07-12 21:50:59,2022-07-03 17:53:30,competitor_offer,check,365.88,630,3,porting_unknown,2018-01-03 08:36:18,2022-02-05 22:34:05
ffecc204-ae65-4cb4-b65f-c92ff5798d03,+12640506415,ACT92142132,Michael,Thomas,michael.thomas403@gmail.com,1980-02-01,IL,POSTPAID_STARTER,2023-11-07 20:03:24,smartwatch,,4G,1,2019-02-19 01:42:38,,,bank_transfer,272.99,733,4,cricket,2018-03-22 14:42:09,2021-01-02 18:52:57
9b55ec55-ee20-4e9a-969f-7010dac31f0f,+14499293695,ACT81074100,Joseph,Lopez,joseph.lopez264@gmail.com,1983-01-17,WA,POSTPAID_STARTER,2022-06-19 13:42:09,tablet,971961460586094,5G_NSA,1,2021-01-03 06:13:06,,,debit_card,352.85,513,3,,2020-07-08 06:13:33,2024-07-27 06:08:55
39d19d11-0d2c-4979-9f4d-1da62988f4a9,+12716259730,ACT23787772,Jessica,Moore,jessica.moore205@gmail.com,1984-04-15,GA,POSTPAID_STARTER,2023-11-23 18:47:37,hotspot,,5G,1,2023-03-12 19:11:46,,,check,431.24,758,1,,2018-12-14 14:55:34,2024-07-24 00:54:11
f42fd9e6-d990-4868-a3ca-1b1de1b31b83,+15228140122,ACT82841184,Karen,Thomas,karen.thomas300@gmail.com,1967-07-08,IL,PREPAID_UNLIMITED,2023-01-27 12:24:58,tablet,373979384553336,3G,1,2020-04-29 14:04:34,,,debit_card,147.82,772,2,boost,2019-08-06 19:37:10,2020-05-02 18:00:37
c89eec5a-1dc2-4498-9233-b5da4c73b476,+18105187257,ACT69026830,John,Davis,john.davis548@gmail.com,1965-03-05,CA,BUSINESS_50,2021-11-30 03:46:58,hotspot,,3G,1,2019-05-07 10:26:31,,,credit_card,48.23,397,1,porting_unknown,2018-07-27 23:10:47,2019-09-03 21:54:15
bb2a7e59-e26c-4f00-903d-2c6919c746ce,+18245736893,ACT76486316,Barbara,Davis,barbara.davis729@gmail.com,1986-09-03,TX,POSTPAID_PRO,2021-07-13 08:58:58,smartphone,423322429558981,5G,1,2019-03-11 03:26:35,,,voucher,294.0,654,6,att,2018-04-15 19:29:20,2022-12-16 12:16:47
de3a28ac-9698-4a14-b6a0-b4cee5670f8a,+18697452039,ACT66622352,David,Smith,david.smith894@gmail.com,1963-02-04,OH,BUSINESS_50,2022-05-06 08:02:29,smartwatch,,4G,1,2019-12-25 15:54:36,,,auto_pay,427.75,518,6,,2018-01-05 05:16:23,2021-06-29 05:20:41
